#Frame     RMSD_00002
 3709197       6.5353
 4293338       6.5355
 4679248       6.5356
 4244882       6.5357
 8626923       6.5358
 8946549       6.5360
 4591363       6.5361
 3709468       6.5363
 5062027       6.5364
11117513       6.5365
 3711508       6.5366
 4424187       6.5367
 3667486       6.5368
 8678352       6.5369
 4294075       6.5370
 4359854       6.5371
 5129710       6.5372
10431569       6.5373
 3667613       6.5377
 5530546       6.5378
 8673629       6.5379
 3668316       6.5380
11195800       6.5383
 5364598       6.5385
 8948043       6.5387
 4293404       6.5388
 3708793       6.5391
11075986       6.5392
 4837849       6.5394
 6114464       6.5395
 8676898       6.5397
 3666830       6.5398
 3709202       6.5399
 5301311       6.5401
 9785531       6.5402
 4294115       6.5403
 4431276       6.5404
 8635896       6.5406
11195805       6.5408
 3709472       6.5409
 4839582       6.5410
 9785744       6.5411
 3711512       6.5412
 4829277       6.5413
 3667264       6.5414
 8635933       6.5415
 9766420       6.5416
11196003       6.5417
 5301222       6.5418
 9099857       6.5419
 3661766       6.5422
11171660       6.5423
 3709130       6.5425
 5407838       6.5426
 5062007       6.5427
 9785533       6.5428
 4971810       6.5430
 5364705       6.5431
 3709402       6.5434
  123781       6.5435
 9785746       6.5436
 3708802       6.5437
 6031374       6.5438
 6114597       6.5441
 9636568       6.5442
10842151       6.5443
  123861       6.5444
 8642343       6.5446
 4294118       6.5449
 9766635       6.5450
 9866062       6.5453
 5089289       6.5455
 4243322       6.5458
 8667796       6.5461
 3708702       6.5462
  123699       6.5463
 5301293       6.5464
 6295409       6.5466
 3661788       6.5468
 8667822       6.5469
10442750       6.5470
10972764       6.5472
 5062140       6.5473
10836340       6.5474
10413485       6.5475
 4972344       6.5476
 8644738       6.5477
 8945022       6.5478
11140717       6.5480
 4431289       6.5483
 6031428       6.5484
 6295412       6.5486
 9629462       6.5488
 5534058       6.5491
10413487       6.5495
10962632       6.5496
 9629489       6.5497
 8668249       6.5499
10423668       6.5500
 8105840       6.5501
 6043619       6.5502
10413540       6.5503
 4243358       6.5504
 8974428       6.5505
 6116865       6.5506
10322826       6.5508
 6261382       6.5509
 3709149       6.5510
 7888756       6.5511
 3667568       6.5512
11092535       6.5513
 8974676       6.5514
  125363       6.5517
 5089271       6.5518
 3709419       6.5519
 8567341       6.5521
 3711463       6.5522
 4380790       6.5523
10839139       6.5525
 6157296       6.5526
 8710410       6.5527
 6261386       6.5529
 6296159       6.5532
 4832085       6.5534
 8710423       6.5535
 3667475       6.5537
 4695129       6.5542
 3607323       6.5545
  125101       6.5546
 3708705       6.5547
 9863314       6.5550
 6116998       6.5552
 7889129       6.5554
 3709158       6.5555
 6106208       6.5556
 8708415       6.5557
 3667612       6.5558
 9863023       6.5560
 3709428       6.5565
 8708428       6.5566
 3711473       6.5568
 6149615       6.5569
 5114545       6.5570
 6157456       6.5572
 5115849       6.5573
 5384551       6.5574
 6261759       6.5575
 4829685       6.5578
 9636435       6.5579
 8668436       6.5580
 3667253       6.5582
 5554161       6.5586
 9636462       6.5587
 8668450       6.5588
10823375       6.5590
 1147437       6.5592
 3708722       6.5593
 8554398       6.5594
 3666441       6.5595
 4830646       6.5596
11148524       6.5597
 6261755       6.5598
11133754       6.5601
 6106279       6.5602
 8553375       6.5603
10842018       6.5604
 3666480       6.5605
10986409       6.5606
 3668268       6.5607
 3666162       6.5608
10951431       6.5610
10639139       6.5611
10822842       6.5613
 5301307       6.5614
 5114650       6.5615
 9733783       6.5616
 6246448       6.5617
 5364026       6.5618
 5115920       6.5619
 5384658       6.5620
 4783074       6.5621
 9784251       6.5623
 9733889       6.5625
 8978728       6.5627
 5171155       6.5628
 5554427       6.5631
 5301218       6.5632
 3666241       6.5633
10956030       6.5634
 4783065       6.5635
10836240       6.5636
 5419578       6.5637
 5384525       6.5638
11133839       6.5639
11092153       6.5640
 8569008       6.5641
10836284       6.5644
 3678487       6.5647
 4783094       6.5648
 9784253       6.5649
 7603500       6.5650
 5141364       6.5652
 3668312       6.5653
 9784466       6.5657
10124326       6.5658
 4665391       6.5659
11091886       6.5661
 5364079       6.5663
10970000       6.5664
10960711       6.5666
 8462882       6.5668
10124115       6.5669
 5141231       6.5670
11227154       6.5671
 3901068       6.5673
 5171262       6.5674
 4597327       6.5676
 5301289       6.5677
 4596705       6.5678
 5435516       6.5681
 5419632       6.5682
 5384631       6.5683
10842855       6.5684
 9356777       6.5689
 9720875       6.5690
 3678496       6.5692
 6179162       6.5693
 9634941       6.5695
 7603517       6.5696
 9356910       6.5697
  133959       6.5698
 9816638       6.5699
 5419748       6.5700
 4393599       6.5702
 8442495       6.5703
 5056875       6.5704
 5546860       6.5705
 9817438       6.5707
 5406717       6.5708
 8623630       6.5709
 5578226       6.5710
 8441864       6.5711
 6275039       6.5713
 8633789       6.5715
 5141338       6.5716
10771239       6.5717
10042661       6.5718
 5422564       6.5720
 8551804       6.5722
 9632340       6.5723
 8633690       6.5724
 5435586       6.5726
 6781475       6.5730
 9633247       6.5731
 6169562       6.5736
 5171236       6.5737
 6179323       6.5738
 9839977       6.5739
  192744       6.5741
 3677935       6.5742
 9734634       6.5744
 5419872       6.5745
 6232155       6.5746
11249953       6.5747
 1140139       6.5750
 3678254       6.5751
 5111879       6.5752
 5113469       6.5753
 3677175       6.5754
 1146584       6.5755
 3986842       6.5756
 6275625       6.5758
 5684707       6.5760
 6100331       6.5761
 4831605       6.5762
10837727       6.5763
 8622710       6.5764
 5422617       6.5765
 7603495       6.5766
 5057675       6.5767
 1166281       6.5769
 5380058       6.5770
10114568       6.5771
 5554194       6.5772
 6781510       6.5775
10796325       6.5776
 8548606       6.5778
 3677482       6.5779
 6169722       6.5781
 6275621       6.5782
 5422724       6.5783
  133292       6.5785
 8548939       6.5786
 3668267       6.5787
 8551411       6.5788
11198796       6.5789
 7829968       6.5790
 5128247       6.5792
 4033484       6.5793
 9801337       6.5794
10793385       6.5795
 8551446       6.5796
 3678263       6.5797
 5112065       6.5798
 4695139       6.5799
 3677183       6.5800
 3986859       6.5801
 9801210       6.5803
10793536       6.5804
 5669308       6.5805
 5684760       6.5806
 6100464       6.5807
 8640402       6.5808
10828279       6.5809
 7604263       6.5810
 3607218       6.5812
 3677856       6.5813
 4340450       6.5814
 6237435       6.5815
 5380164       6.5816
 5554461       6.5817
10124539       6.5819
  191890       6.5821
 3678175       6.5822
 8482370       6.5823
 8489613       6.5824
 3677116       6.5825
 6763557       6.5826
 3732010       6.5827
 5422813       6.5828
 5441258       6.5831
 3668311       6.5832
 5380031       6.5833
 8959342       6.5835
11337717       6.5836
 5128495       6.5838
 4033497       6.5839
 3978483       6.5840
 5427645       6.5841
 5376605       6.5842
  125565       6.5843
 8959341       6.5844
 5685720       6.5845
 5869756       6.5846
 4295725       6.5847
 8443039       6.5849
 3677367       6.5850
 8483336       6.5851
10842673       6.5853
10041807       6.5854
 4596208       6.5855
10978342       6.5857
 3731122       6.5858
 5409109       6.5860
 3677472       6.5861
 7830021       6.5862
 8482358       6.5866
 4244786       6.5868
11339197       6.5869
 5399831       6.5870
 7830025       6.5871
 6763787       6.5872
 3732054       6.5873
 8483292       6.5874
10122832       6.5875
 5441329       6.5876
 4376205       6.5879
 4689114       6.5880
 7604240       6.5881
10969360       6.5882
  928940       6.5883
10123046       6.5884
 5792014       6.5885
 3978546       6.5886
 5428711       6.5887
 5376711       6.5888
 3676988       6.5889
 8645146       6.5890
 5869826       6.5891
10972881       6.5892
 3607254       6.5893
 8451687       6.5894
 5384625       6.5895
 5578294       6.5896
 3677887       6.5897
10033082       6.5898
 8645212       6.5899
10972960       6.5900
 5128441       6.5901
 8571321       6.5902
 5581635       6.5903
 5427378       6.5904
 8554272       6.5905
 5181848       6.5906
 3677650       6.5907
10289260       6.5908
 9726566       6.5909
 3677130       6.5910
 5669353       6.5913
  219697       6.5914
 5400009       6.5916
10288861       6.5917
 4695571       6.5918
 6175324       6.5920
  213831       6.5921
 3806353       6.5922
10959458       6.5923
10837526       6.5924
 6784070       6.5925
 7604259       6.5926
11286534       6.5927
11032694       6.5928
 6229930       6.5929
11249554       6.5930
  221617       6.5931
 3677117       6.5932
 5399805       6.5933
 3677393       6.5934
 3677010       6.5935
11032827       6.5937
 6763586       6.5939
 7814570       6.5941
 3677896       6.5942
 5560494       6.5943
11114468       6.5945
 5435107       6.5946
 7815015       6.5948
 7814606       6.5949
 5428445       6.5950
 5181954       6.5951
 3678214       6.5952
 3677138       6.5955
10429302       6.5956
 7814792       6.5959
 3676953       6.5960
10429328       6.5964
 6175483       6.5966
 3806343       6.5967
 5181821       6.5969
 4339506       6.5972
10821974       6.5973
 4689503       6.5974
 6142004       6.5975
10771614       6.5977
 5399983       6.5979
 3677412       6.5980
 4317970       6.5982
 1140758       6.5984
 4348277       6.5985
 3677860       6.5986
10448508       6.5987
 5561027       6.5988
 5376626       6.5991
 6784039       6.5992
 8425705       6.5993
  211910       6.5994
 4318090       6.5995
 3678179       6.5996
 7188669       6.5998
 9845631       6.5999
 7188322       6.6002
 7879856       6.6003
10826039       6.6004
10826732       6.6005
 8446358       6.6006
 9845711       6.6007
 6235515       6.6008
  216390       6.6010
10826786       6.6013
 5181928       6.6014
 8562031       6.6018
10297459       6.6019
 6142057       6.6020
 3711046       6.6022
11111936       6.6025
 5380158       6.6027
10644285       6.6028
11513262       6.6029
 6138627       6.6030
11111997       6.6034
 4689576       6.6036
 5388258       6.6037
 6141991       6.6038
 3709699       6.6039
10796541       6.6042
 5581536       6.6043
 9946066       6.6044
 5380025       6.6045
 6138640       6.6047
 4252021       6.6048
 8488494       6.6049
10796569       6.6050
10448109       6.6051
 9630015       6.6052
 6235622       6.6053
 5376598       6.6054
 1139052       6.6056
 8444158       6.6057
 5440814       6.6058
 3666160       6.6059
 6037721       6.6060
 9630282       6.6061
10977040       6.6062
 1152342       6.6063
10123261       6.6064
 3708712       6.6065
 8642350       6.6066
 3711055       6.6067
 8558489       6.6068
10793671       6.6069
 5884573       6.6070
10123368       6.6072
 1142465       6.6073
 4675302       6.6075
 8441921       6.6076
10291260       6.6077
 4682347       6.6078
 5399825       6.6082
 5388364       6.6083
10845977       6.6084
10291460       6.6085
10445821       6.6086
 8644712       6.6087
 5581644       6.6088
 5791890       6.6089
 5380131       6.6090
 5178767       6.6091
 3710912       6.6092
 4252034       6.6093
 5536361       6.6094
 5520468       6.6095
  123234       6.6096
 3607144       6.6098
 5376705       6.6099
 5388231       6.6100
 8548496       6.6101
10957609       6.6102
 5440850       6.6104
 4675947       6.6107
 9641520       6.6109
10957680       6.6110
 7814943       6.6111
 5100453       6.6112
 5394187       6.6113
 5884645       6.6115
 9641654       6.6117
 3709135       6.6118
 7815014       6.6119
 6192909       6.6121
10816641       6.6124
11096961       6.6126
  122701       6.6127
 3709406       6.6128
 3963012       6.6129
 5394018       6.6130
 4106401       6.6132
 5589787       6.6133
 5791899       6.6134
 8546219       6.6135
 1150636       6.6136
 6036762       6.6138
 5520455       6.6140
 8999510       6.6141
11293070       6.6144
 5399798       6.6145
 1141561       6.6146
10853527       6.6147
 3708745       6.6149
 8999590       6.6150
 1138430       6.6151
 6782791       6.6153
 5178740       6.6154
 5250965       6.6155
10438138       6.6158
 4106881       6.6160
11456476       6.6162
 5525760       6.6164
10801409       6.6166
 4615851       6.6172
 5561093       6.6173
 4249742       6.6174
 5394160       6.6175
 3710949       6.6177
 5884626       6.6178
 4682245       6.6180
 8540861       6.6182
 6192869       6.6183
11030694       6.6185
10798973       6.6186
 3962657       6.6187
 5268429       6.6188
 1027436       6.6189
 5399976       6.6190
11188985       6.6191
 4615853       6.6192
 3708789       6.6194
10642578       6.6195
 5178849       6.6199
 5251106       6.6200
11104482       6.6201
 8688271       6.6202
 8545692       6.6203
 9849546       6.6204
10147659       6.6207
 7839513       6.6209
10796342       6.6210
 8545705       6.6211
 9849786       6.6213
 5220133       6.6214
 5754307       6.6215
 6085378       6.6216
 5250932       6.6218
 6782759       6.6219
 7163204       6.6220
 3710966       6.6222
 8626931       6.6224
10640925       6.6225
 8556557       6.6228
 8561011       6.6229
